QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
991,Broken Calculator,broken-calculator,Medium,54.72854182799974,False,"math,greedy",algorithms
992,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,64.16511471940704,False,"array,hash-table,sliding-window,counting",algorithms
993,Cousins in Binary Tree,cousins-in-binary-tree,Easy,56.7149443010888,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
994,Rotting Oranges,rotting-oranges,Medium,54.998017489022764,False,"array,breadth-first-search,matrix",algorithms
995,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,62.72081413210445,False,"array,bit-manipulation,queue,sliding-window,prefix-sum",algorithms
996,Number of Squareful Arrays,number-of-squareful-arrays,Hard,50.31346245145897,False,"array,hash-table,math,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
997,Find the Town Judge,find-the-town-judge,Easy,49.75074872383508,False,"array,hash-table,graph",algorithms
998,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,69.86756188438412,False,"tree,binary-tree",algorithms
999,Available Captures for Rook,available-captures-for-rook,Easy,69.4834463502194,False,"array,matrix,simulation",algorithms
1000,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,43.51012960865736,False,"array,dynamic-programming,prefix-sum",algorithms
1001,Grid Illumination,grid-illumination,Hard,37.346075778078486,False,"array,hash-table",algorithms
1002,Find Common Characters,find-common-characters,Easy,74.61184956041038,False,"array,hash-table,string",algorithms
1003,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,60.14520683009904,False,"string,stack",algorithms
1004,Max Consecutive Ones III,max-consecutive-ones-iii,Medium,64.08133720886453,False,"array,binary-search,sliding-window,prefix-sum",algorithms
1005,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,51.48650073824088,False,"array,greedy,sorting",algorithms
1006,Clumsy Factorial,clumsy-factorial,Medium,57.82852218871176,False,"math,stack,simulation",algorithms
1007,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium,52.26388794365927,False,"array,greedy",algorithms
1008,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium,82.56329206178654,False,"array,stack,tree,binary-search-tree,monotonic-stack,binary-tree",algorithms
1009,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,60.777906225252366,False,bit-manipulation,algorithms
1010,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium,53.016389782895835,False,"array,hash-table,counting",algorithms
1011,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,70.42780043908287,False,"array,binary-search",algorithms
1012,Numbers With Repeated Digits,numbers-with-repeated-digits,Hard,42.66952749221918,False,"math,dynamic-programming",algorithms
1013,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,Easy,42.044269619104945,False,"array,greedy",algorithms
1014,Best Sightseeing Pair,best-sightseeing-pair,Medium,59.41418123100304,False,"array,dynamic-programming",algorithms
1015,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium,46.60497195364166,False,"hash-table,math",algorithms
1016,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium,57.52499087924116,False,string,algorithms
1017,Convert to Base -2,convert-to-base-2,Medium,61.115137047614986,False,math,algorithms
1018,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,Easy,46.82372029140328,False,"array,bit-manipulation",algorithms
1019,Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium,61.2969090261431,False,"array,linked-list,stack,monotonic-stack",algorithms
1020,Number of Enclaves,number-of-enclaves,Medium,69.42199017703794,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1021,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,83.91742009738027,False,"string,stack",algorithms
1022,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,73.17581932688836,False,"tree,depth-first-search,binary-tree",algorithms
1023,Camelcase Matching,camelcase-matching,Medium,62.78756070044636,False,"array,two-pointers,string,trie,string-matching",algorithms
1024,Video Stitching,video-stitching,Medium,51.548532666494204,False,"array,dynamic-programming,greedy",algorithms
1025,Divisor Game,divisor-game,Easy,69.27225133505513,False,"math,dynamic-programming,brainteaser,game-theory",algorithms
1026,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium,78.08528657648478,False,"tree,depth-first-search,binary-tree",algorithms
1027,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium,49.17978896541318,False,"array,hash-table,binary-search,dynamic-programming",algorithms
1028,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,Hard,75.16049042567847,False,"string,tree,depth-first-search,binary-tree",algorithms
1029,Two City Scheduling,two-city-scheduling,Medium,66.96293753369254,False,"array,greedy,sorting",algorithms
1030,Matrix Cells in Distance Order,matrix-cells-in-distance-order,Easy,71.73350137488542,False,"array,math,geometry,sorting,matrix",algorithms
1031,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,Medium,59.904142920129985,False,"array,dynamic-programming,sliding-window",algorithms
1032,Stream of Characters,stream-of-characters,Hard,52.173443705222965,False,"array,string,design,trie,data-stream",algorithms
1033,Moving Stones Until Consecutive,moving-stones-until-consecutive,Medium,48.885765539178514,False,"math,brainteaser",algorithms
1034,Coloring A Border,coloring-a-border,Medium,49.29431244743482,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
1035,Uncrossed Lines,uncrossed-lines,Medium,63.49931440368527,False,"array,dynamic-programming",algorithms
1036,Escape a Large Maze,escape-a-large-maze,Hard,34.849158755233816,False,"array,hash-table,depth-first-search,breadth-first-search",algorithms
1037,Valid Boomerang,valid-boomerang,Easy,37.30466806011744,False,"array,math,geometry",algorithms
1038,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,Medium,88.25878306051021,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1039,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,Medium,59.69406177851211,False,"array,dynamic-programming",algorithms
1040,Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,Medium,57.21106440396492,False,"array,math,two-pointers,sorting",algorithms
1041,Robot Bounded In Circle,robot-bounded-in-circle,Medium,55.92660069286296,False,"math,string,simulation",algorithms
1042,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,Medium,51.639563114331665,False,"depth-first-search,breadth-first-search,graph",algorithms
1043,Partition Array for Maximum Sum,partition-array-for-maximum-sum,Medium,76.69667486207724,False,"array,dynamic-programming",algorithms
1044,Longest Duplicate Substring,longest-duplicate-substring,Hard,30.570854662087733,False,"string,binary-search,sliding-window,rolling-hash,suffix-array,hash-function",algorithms
1045,Customers Who Bought All Products,customers-who-bought-all-products,Medium,62.346990389479004,False,database,database
1046,Last Stone Weight,last-stone-weight,Easy,65.60943339016889,False,"array,heap-priority-queue",algorithms
1047,Remove All Adjacent Duplicates In String,remove-all-adjacent-duplicates-in-string,Easy,70.10651430344711,False,"string,stack",algorithms
1048,Longest String Chain,longest-string-chain,Medium,61.376460440231206,False,"array,hash-table,two-pointers,string,dynamic-programming,sorting",algorithms
1049,Last Stone Weight II,last-stone-weight-ii,Medium,56.14380169206342,False,"array,dynamic-programming",algorithms
1050,Actors and Directors Who Cooperated At Least Three Times,actors-and-directors-who-cooperated-at-least-three-times,Easy,70.24737668820784,False,database,database
1051,Height Checker,height-checker,Easy,80.86463567398246,False,"array,sorting,counting-sort",algorithms
1052,Grumpy Bookstore Owner,grumpy-bookstore-owner,Medium,64.25833961340521,False,"array,sliding-window",algorithms
1053,Previous Permutation With One Swap,previous-permutation-with-one-swap,Medium,49.69018423079202,False,"array,greedy",algorithms
1054,Distant Barcodes,distant-barcodes,Medium,46.803995652398946,False,"array,hash-table,greedy,sorting,heap-priority-queue,counting",algorithms
1055,Shortest Way to Form String,shortest-way-to-form-string,Medium,60.43084854883317,True,"two-pointers,string,binary-search,greedy",algorithms
1056,Confusing Number,confusing-number,Easy,48.92836593785961,True,math,algorithms
1057,Campus Bikes,campus-bikes,Medium,58.71698356014542,True,"array,greedy,sorting",algorithms
1058,Minimize Rounding Error to Meet Target,minimize-rounding-error-to-meet-target,Medium,45.21264070079593,True,"array,math,string,greedy,sorting",algorithms
1059,All Paths from Source Lead to Destination,all-paths-from-source-lead-to-destination,Medium,37.44118636763464,True,"graph,topological-sort",algorithms
1060,Missing Element in Sorted Array,missing-element-in-sorted-array,Medium,57.4779452864885,True,"array,binary-search",algorithms
1061,Lexicographically Smallest Equivalent String,lexicographically-smallest-equivalent-string,Medium,76.70550622326124,False,"string,union-find",algorithms
1062,Longest Repeating Substring,longest-repeating-substring,Medium,62.45195276563032,True,"string,binary-search,dynamic-programming,rolling-hash,suffix-array,hash-function",algorithms
1063,Number of Valid Subarrays,number-of-valid-subarrays,Hard,79.27908937605397,True,"array,stack,monotonic-stack",algorithms
1064,Fixed Point,fixed-point,Easy,64.14280443851634,True,"array,binary-search",algorithms
1065,Index Pairs of a String,index-pairs-of-a-string,Easy,67.66629408547172,True,"array,string,trie,sorting",algorithms
1066,Campus Bikes II,campus-bikes-ii,Medium,55.21066905844918,True,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1067,Digit Count in Range,digit-count-in-range,Hard,46.33447249476353,True,"math,dynamic-programming",algorithms
1068,Product Sales Analysis I,product-sales-analysis-i,Easy,84.57204072737937,False,database,database
1069,Product Sales Analysis II,product-sales-analysis-ii,Easy,82.01630442823536,True,database,database
1070,Product Sales Analysis III,product-sales-analysis-iii,Medium,43.73556830761684,False,database,database
1071,Greatest Common Divisor of Strings,greatest-common-divisor-of-strings,Easy,51.824643844987065,False,"math,string",algorithms
1072,Flip Columns For Maximum Number of Equal Rows,flip-columns-for-maximum-number-of-equal-rows,Medium,63.89075743306874,False,"array,hash-table,matrix",algorithms
1073,Adding Two Negabinary Numbers,adding-two-negabinary-numbers,Medium,37.10253697678596,False,"array,math",algorithms
1074,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,Hard,74.43362932604735,False,"array,hash-table,matrix,prefix-sum",algorithms
1075,Project Employees I,project-employees-i,Easy,63.39714192121857,False,database,database
1076,Project Employees II,project-employees-ii,Easy,50.04606425329423,True,database,database
1077,Project Employees III,project-employees-iii,Medium,76.70764242586706,True,database,database
1078,Occurrences After Bigram,occurrences-after-bigram,Easy,63.533140347374726,False,string,algorithms
1079,Letter Tile Possibilities,letter-tile-possibilities,Medium,76.41843200371193,False,"hash-table,string,backtracking,counting",algorithms
1080,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,Medium,56.09470130383806,False,"tree,depth-first-search,binary-tree",algorithms
1081,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,Medium,61.280324801176235,False,"string,stack,greedy,monotonic-stack",algorithms
1082,Sales Analysis I,sales-analysis-i,Easy,74.50083041151504,True,database,database
1083,Sales Analysis II,sales-analysis-ii,Easy,49.78442557707615,True,database,database
1084,Sales Analysis III,sales-analysis-iii,Easy,46.69157156747352,False,database,database
1085,Sum of Digits in the Minimum Number,sum-of-digits-in-the-minimum-number,Easy,76.51482059282372,True,"array,math",algorithms
1086,High Five,high-five,Easy,74.52830188679245,True,"array,hash-table,sorting,heap-priority-queue",algorithms
1087,Brace Expansion,brace-expansion,Medium,66.46928658845636,True,"string,backtracking,breadth-first-search",algorithms
1088,Confusing Number II,confusing-number-ii,Hard,47.15210882990317,True,"math,backtracking",algorithms
1089,Duplicate Zeros,duplicate-zeros,Easy,52.17361632430219,False,"array,two-pointers",algorithms
1090,Largest Values From Labels,largest-values-from-labels,Medium,62.49748829157456,False,"array,hash-table,greedy,sorting,counting",algorithms
1091,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,Medium,48.13426293540673,False,"array,breadth-first-search,matrix",algorithms
1092,Shortest Common Supersequence ,shortest-common-supersequence,Hard,59.59415399945806,False,"string,dynamic-programming",algorithms
1093,Statistics from a Large Sample,statistics-from-a-large-sample,Medium,42.0781373163288,False,"array,math,probability-and-statistics",algorithms
1094,Car Pooling,car-pooling,Medium,55.95459071705483,False,"array,sorting,heap-priority-queue,simulation,prefix-sum",algorithms
1095,Find in Mountain Array,find-in-mountain-array,Hard,40.24179572600512,False,"array,binary-search,interactive",algorithms
1096,Brace Expansion II,brace-expansion-ii,Hard,63.83722381725128,False,"string,backtracking,stack,breadth-first-search",algorithms
